SK_ID_CURR,inst_payments_NUM_INSTALMENT_NUMBER,prev_app_NFLAG_INSURED_ON_APPROVAL,REGION_RATING_CLIENT_W_CITY,bureau_DAYS_CREDIT_UPDATE,bureau_AMT_ANNUITY,bureau_AMT_CREDIT_SUM,prev_app_DAYS_LAST_DUE_1ST_VERSION,AMT_ANNUITY,DAYS_EMPLOYED,HOUSETYPE_MODE,DAYS_BIRTH,bureau_DAYS_CREDIT,credit_bal_AMT_BALANCE,LIVE_CITY_NOT_WORK_CITY,EXT_SOURCE_2,ELEVATORS_AVG,FLAG_OWN_REALTY,EMERGENCYSTATE_MODE,bureau_CREDIT_DAY_OVERDUE,FLOORSMAX_AVG,NAME_CONTRACT_TYPE,REGION_RATING_CLIENT,prev_app_DAYS_FIRST_DRAWING,REG_CITY_NOT_LIVE_CITY,prev_app_CNT_PAYMENT,DAYS_LAST_PHONE_CHANGE,NAME_HOUSING_TYPE,CODE_GENDER,HOUR_APPR_PROCESS_START,credit_bal_CNT_DRAWINGS_CURRENT,FLAG_EMP_PHONE,bureau_AMT_CREDIT_SUM_DEBT,FLAG_DOCUMENT_8,AMT_CREDIT,prev_app_DAYS_DECISION,EXT_SOURCE_1,inst_payments_NUM_INSTALMENT_VERSION,FLAG_PHONE,WEEKDAY_APPR_PROCESS_START,bureau_AMT_CREDIT_SUM_OVERDUE,prev_app_HOUR_APPR_PROCESS_START,AMT_REQ_CREDIT_BUREAU_QRT,ORGANIZATION_TYPE,prev_app_AMT_DOWN_PAYMENT,FLAG_DOCUMENT_3,FLAG_DOCUMENT_6,credit_bal_MONTHS_BALANCE,AMT_INCOME_TOTAL,NAME_EDUCATION_TYPE,credit_bal_AMT_DRAWINGS_ATM_CURRENT,TOTALAREA_MODE,DEF_60_CNT_SOCIAL_CIRCLE,credit_bal_is_fraud,NAME_INCOME_TYPE,EXT_SOURCE_3,REG_CITY_NOT_WORK_CITY,credit_bal_CNT_DRAWINGS_ATM_CURRENT,FLAG_EMAIL,REGION_POPULATION_RELATIVE,NAME_FAMILY_STATUS,OCCUPATION_TYPE,POS_SK_DPD_DEF,credit_bal_anomaly_score,CNT_CHILDREN,credit_bal_AMT_DRAWINGS_CURRENT,prev_app_AMT_ANNUITY,prev_app_DAYS_FIRST_DUE,NONLIVINGAPARTMENTS_AVG,OWN_CAR_AGE
429650,3.5555555555555554,0.0,2,-38.0,,178642.5,-296.0,16573.5,-825,block of flats,-11634,-330.6666666666667,,0,0.4631998055574171,,1,0.0,0.0,0.0,Cash loans,2,365243.0,0,4.4,-842.0,House / apartment,F,16,,1,60075.0,0,314100.0,-290.4166666666667,0.3665720470300938,1.0,0,THURSDAY,0.0,17.0,0.0,Restaurant,2455.5,1,0,,112500.0,Secondary / secondary special,,0.0015,1.0,,Commercial associate,0.2851799046358216,0,,0,0.0066709999999999,Married,Core staff,0.13333333333333333,,1,,8497.134,-486.0,,
190921,5.05,0.0,2,-681.2857142857143,16918.875,648910.8996428571,-1061.5,17694.0,-3925,,-13614,-1257.5,,0,0.6311928977527985,,1,,0.0,,Cash loans,2,365243.0,0,11.0,-2130.0,House / apartment,F,10,,1,450081.3773076923,0,544491.0,-1400.0,,1.1,1,FRIDAY,0.0,12.5,0.0,Government,2632.5,1,0,,135000.0,Higher education,,,0.0,,Working,0.2692857999073816,0,,0,0.028663,Married,High skill tech staff,0.0,,0,,5474.16,-1361.5,,28.0
140713,5.851851851851852,0.0,2,-104.5,,90000.0,-986.0,13423.5,-1388,block of flats,-8541,-300.5,,0,0.0613528261041832,,0,0.0,0.0,0.0417,Cash loans,2,365243.0,0,12.4,0.0,With parents,M,13,,1,62171.8425,0,247500.0,-1124.6,,1.0,0,MONDAY,0.0,12.8,0.0,Business Entity Type 3,0.0,1,0,,112500.0,Secondary / secondary special,,0.0066,0.0,,Working,0.2525986978339766,0,,0,0.015221,Single / not married,Laborers,0.0,,0,,13814.540999999997,-1286.0,,12.0
408331,,,2,,,,,55116.0,-887,block of flats,-10284,,,0,0.7059066004778441,0.2,0,0.0,,0.3333,Cash loans,2,,0,,-897.0,House / apartment,M,9,,1,,0,1350000.0,,0.4984514901527304,,0,TUESDAY,,,,Trade: type 2,,0,0,,180000.0,Higher education,,0.1681,0.0,,Working,,0,,1,0.010643,Married,Sales staff,,,0,,,,0.0,5.0
411110,,,3,-96.5,22457.25,153211.5,,41737.5,-296,,-8805,-516.5,,0,0.5873169385729095,,0,,0.0,,Cash loans,3,,1,,-180.0,House / apartment,F,9,,1,0.0,0,1024740.0,,,,0,FRIDAY,0.0,,0.0,Trade: type 7,,0,0,,117000.0,Higher education,,,0.0,,Working,0.6144143775673561,1,,0,0.007305,Civil marriage,Core staff,,,0,,,,,
210031,5.826086956521739,0.5,2,-1563.0,,126496.17,-1562.0,26316.0,-3311,,-19313,-2645.0,,1,0.524419463571891,,0,,0.0,,Cash loans,2,365243.0,0,21.0,-1671.0,House / apartment,F,10,,1,0.0,0,900000.0,-2192.0,,1.0869565217391304,1,SATURDAY,0.0,14.0,2.0,Self-employed,0.0,1,0,,90000.0,Secondary / secondary special,,,0.0,,Commercial associate,,1,,0,0.02461,Married,Sales staff,0.0,,0,,12978.967499999999,-2162.0,,
140773,6.777777777777778,0.4,2,-921.8333333333334,,207904.84124999997,-256.8,34587.0,-537,block of flats,-19933,-1420.5,,1,0.6292053832377807,0.0,1,0.0,0.0,0.0417,Cash loans,2,365243.0,0,10.857142857142858,-876.0,House / apartment,F,11,,1,18844.344,0,1042560.0,-696.0,0.5594140042165797,1.037037037037037,1,WEDNESDAY,0.0,12.0,0.0,Restaurant,6654.0,1,0,,135000.0,Secondary / secondary special,,0.0054,0.0,,Working,0.2678689358444539,1,,0,0.02461,Separated,Laborers,0.03508771929824561,,0,,17015.554285714286,-682.8,,
237795,9.511111111111111,0.3333333333333333,2,-63.5,,1012500.0,-179.66666666666666,16875.0,-1554,,-12001,-1672.0,,0,0.6076608780433802,,1,,0.0,,Revolving loans,2,365243.0,0,18.666666666666668,-1573.0,House / apartment,M,14,,1,0.0,0,337500.0,-741.6666666666666,0.2804470254711844,1.0222222222222221,0,SUNDAY,0.0,14.333333333333334,0.0,Business Entity Type 3,0.0,0,0,,112500.0,Secondary / secondary special,,,0.0,,Working,0.7209441499436497,0,,0,0.018634,Civil marriage,Laborers,0.0,,0,,9466.230000000001,-709.6666666666666,,14.0
172135,3.0,0.0,2,,,,-30.666666666666668,29970.0,-4582,,-14223,,,0,0.546001094784575,,0,,,,Cash loans,3,365243.0,0,7.5,-559.0,Rented apartment,M,10,,1,,0,640080.0,-200.77777777777777,,1.0714285714285714,0,TUESDAY,,9.333333333333334,,Self-employed,7389.0,1,0,,405000.0,Secondary / secondary special,,,0.0,,Working,,0,,0,0.020713,Civil marriage,Sales staff,0.0,,1,,28132.5375,-240.66666666666666,,22.0
315209,3.0,0.0,2,-610.5,,81162.0,50.5,35617.5,-813,,-11206,-886.0,,1,0.5925117670702922,,1,,0.0,,Cash loans,2,365243.0,1,11.0,-428.0,With parents,M,10,,1,0.0,1,545040.0,-201.0,,1.1,0,SATURDAY,0.0,13.333333333333334,0.0,Self-employed,0.0,0,0,,225000.0,Secondary / secondary special,,,0.0,,Commercial associate,0.6347055309763198,0,,0,0.02461,Married,Core staff,0.0,,1,,17560.485,-249.5,,
455672,3.0,0.0,2,-316.1666666666667,,219567.75,-60.0,26316.0,365243,,-21340,-1062.5,,0,0.7208646215167975,,1,,0.0,,Cash loans,2,365243.0,0,12.0,-421.0,House / apartment,F,12,,0,161897.25,0,900000.0,-296.3333333333333,0.8738571473039926,1.2,0,FRIDAY,0.0,15.333333333333334,1.0,XNA,7605.0,1,0,,270000.0,Higher education,,,0.0,,Pensioner,0.475849908720221,0,,0,0.011703,Married,,0.0,,0,,7757.91,-390.0,,
175338,6.5,0.0,2,-1118.4,0.0,34209.0,-642.0,23337.0,-1664,,-15529,-1398.0,,0,0.5321411165752807,,1,,0.0,,Cash loans,2,365243.0,0,12.0,-1005.0,House / apartment,M,9,,1,0.0,0,454500.0,-1005.0,0.4451717027101331,1.0,1,WEDNESDAY,0.0,12.0,0.0,Business Entity Type 3,18000.0,1,0,,112500.0,Secondary / secondary special,,,1.0,,Commercial associate,0.5028782772082183,0,,0,0.016612,Married,,0.0,,2,,13771.8,-972.0,,22.0
273362,8.5,0.0,2,-1615.0,,27704.925,-12.0,12456.0,-909,,-20667,-1862.75,,0,0.2665197753925157,,1,,0.0,,Cash loans,2,365243.0,0,18.0,0.0,House / apartment,M,13,,1,0.0,0,327024.0,-316.5,,1.0625,0,THURSDAY,0.0,12.0,3.0,Hotel,14377.5,1,0,,45000.0,Secondary / secondary special,,,0.0,,Working,0.7544061731797895,0,,0,0.025164,Single / not married,Laborers,0.0,,0,,9993.51,-522.0,,
167812,1.3333333333333333,0.0,2,-353.0,,1329570.0,257.5,11718.0,-1722,,-20564,-1532.0,,0,0.7042195390033283,,1,,0.0,,Cash loans,2,365243.0,0,15.0,-272.0,House / apartment,M,10,,1,0.0,1,117162.0,-193.0,,1.6666666666666667,0,FRIDAY,0.0,16.5,0.0,Business Entity Type 1,3420.18,0,0,,99000.0,Secondary / secondary special,,,0.0,,Working,,0,,0,0.035792,Separated,Managers,0.0,,0,,2689.3125,-162.5,,4.0
258972,,,2,-1272.0,,619312.5,,12375.0,365243,block of flats,-21432,-1638.5,,0,0.6142928633127689,0.08,0,0.0,0.0,0.3333,Revolving loans,2,,0,,-584.0,House / apartment,F,14,,0,8484.75,0,247500.0,,0.9088169206438088,,1,TUESDAY,0.0,,0.0,XNA,,0,0,,112500.0,Higher education,,0.0863,,,Pensioner,0.6940926425266661,0,,0,0.0072739999999999,Married,,,,0,,,,0.0,
192884,21.580645161290324,0.3333333333333333,2,-376.25,,222750.0,-732.3333333333334,31653.0,365243,block of flats,-23289,-1168.5,,0,0.6591900495008605,0.16,0,0.0,0.0,0.3333,Cash loans,2,365243.0,0,24.0,-1821.0,Municipal apartment,M,11,,0,5038.5,0,1078200.0,-1354.4,,1.5483870967741935,0,MONDAY,0.0,12.6,0.0,XNA,900.0,1,0,,112500.0,Secondary / secondary special,,0.1619,3.0,,Pensioner,0.4884551844437485,0,,0,0.0096569999999999,Married,,1.8888888888888888,,0,,14764.77,-1302.3333333333333,0.0,
314671,4.75,0.0,1,-77.0,,1110000.0,-135.5,36000.0,-4204,block of flats,-14921,-997.3333333333334,,0,0.696667485193953,0.24,1,0.0,0.0,0.6667,Revolving loans,1,365243.0,0,10.5,-559.0,House / apartment,F,18,,1,0.0,0,720000.0,-438.5,0.7535300564699231,1.0625,0,FRIDAY,0.0,16.5,0.0,Government,1683.0,0,0,,270000.0,Higher education,,0.2417,0.0,,State servant,0.7751552674785404,0,,1,0.04622,Separated,Core staff,0.0,,0,,9269.67375,-405.5,,
270323,22.724137931034484,0.5,2,-786.6,0.0,167718.429,-1393.5,26838.0,365243,,-24180,-1379.0,,0,0.5979593944418736,,1,,0.0,,Cash loans,2,365243.0,0,10.0,0.0,House / apartment,F,13,,0,0.0,0,260640.0,-1695.5,,1.5172413793103448,0,THURSDAY,0.0,13.5,1.0,XNA,0.0,1,0,,90000.0,Secondary / secondary special,,,0.0,,Pensioner,0.7826078370261895,0,,0,0.022625,Married,,2.5217391304347827,,0,,16123.8375,-1663.5,,
124985,6.5,0.0,1,-29.0,,270000.0,-80.0,13500.0,-1929,block of flats,-9577,-243.0,,0,0.702896911120988,0.0664,1,0.0,0.0,0.1942,Revolving loans,1,365243.0,0,12.0,-446.0,House / apartment,F,16,,1,202009.5,0,270000.0,-446.0,0.6255765571097943,1.0,0,WEDNESDAY,0.0,13.0,1.0,Business Entity Type 3,0.0,0,0,,112500.0,Secondary / secondary special,,0.057,0.0,,Commercial associate,0.3740208032583212,0,,0,0.032561,Married,Sales staff,0.0,,0,,6856.02,-410.0,,
156777,16.375,0.3333333333333333,2,,,,-55.333333333333336,16092.0,365243,,-23755,,,0,0.3405824736802565,,0,,,,Cash loans,2,365243.0,0,40.0,0.0,House / apartment,F,11,,0,,0,331834.5,-1256.0,,1.0,1,SATURDAY,,10.333333333333334,,XNA,12744.0,0,1,,112500.0,Lower secondary,,,0.0,,Pensioner,,0,,0,0.0228,Married,,0.0,,0,,12710.235,-1225.3333333333333,,
220689,6.147058823529412,0.3333333333333333,2,-375.75,23535.0,405073.62,-913.3333333333334,16146.0,-3179,block of flats,-15103,-1370.5,,0,0.7982356665179351,0.0,1,0.0,0.0,0.1667,Cash loans,2,365243.0,0,11.333333333333334,-2052.0,House / apartment,M,15,,1,216159.75,0,332946.0,-810.8333333333334,,1.1176470588235294,0,WEDNESDAY,0.0,11.5,1.0,Hotel,5427.0,1,0,,180000.0,Secondary / secondary special,,0.1098,0.0,,Working,0.5298898341969072,0,,0,0.019101,Civil marriage,,0.0,,0,,6180.27,-1223.3333333333333,,
395779,6.224489795918367,0.25,2,-811.8333333333334,,115711.01625,-516.25,10125.0,-2119,,-16183,-1242.75,,0,0.5974440952359762,,1,,0.0,,Revolving loans,2,365243.0,0,8.285714285714286,-1867.0,House / apartment,F,12,,1,31155.954545454544,0,202500.0,-1107.6,,1.0,0,THURSDAY,0.0,13.4,2.0,Other,2373.525,0,0,,90000.0,Secondary / secondary special,,,0.0,,Commercial associate,0.5549467685334323,0,,0,0.022625,Married,Cleaning staff,0.0,,2,,8619.730714285715,-816.25,,
393898,45.22222222222222,0.0,3,-989.3333333333334,,146070.18000000002,182676.5,20457.0,-734,,-10944,-1850.3333333333333,28103.44978723404,1,0.1405648504850698,,0,,0.0,,Cash loans,3,181200.5,1,6.0,-204.0,With parents,F,10,0.05319148936170213,1,53326.5,0,436032.0,-1561.5,,0.07407407407407407,1,TUESDAY,0.0,9.0,0.0,Business Entity Type 3,0.0,1,0,-48.5,99000.0,Secondary / secondary special,1229.032258064516,,0.0,0.010638297872340425,Commercial associate,0.3589512285783967,0,0.053763440860215055,0,0.007305,Married,Sales staff,0.0,0.13083133742382447,2,1237.0959574468086,7012.53,-1512.5,,
195467,15.833333333333334,1.0,2,-447.55555555555554,,85179.0,-1273.5,22018.5,-499,block of flats,-14719,-984.7777777777778,,0,0.4098011492529554,0.08,1,0.0,0.0,0.25,Cash loans,2,365243.0,0,7.333333333333333,0.0,House / apartment,F,13,,1,11511.0,0,450000.0,-1219.3333333333333,,1.2,0,SATURDAY,0.0,17.0,1.0,Business Entity Type 3,4857.3,1,0,,135000.0,Secondary / secondary special,,0.0784,0.0,,Working,0.2225807646753351,0,,0,0.026392,Separated,Laborers,1.48,,1,,8678.025,-1573.5,0.0,
357738,22.75862068965517,0.0,3,,,,178.0,27526.5,-501,block of flats,-10300,,,0,0.0240214805177299,0.0,1,0.0,,0.0417,Cash loans,3,365243.0,0,24.0,0.0,House / apartment,F,7,,1,,0,563269.5,-543.0,,1.7241379310344827,0,MONDAY,,12.0,,Construction,0.0,1,0,,180000.0,Secondary / secondary special,,0.0091,0.0,,Working,,0,,0,0.006852,Married,Laborers,1.5294117647058822,,0,,7992.405,-512.0,,
282916,4.230769230769231,0.0,2,-565.0,16225.714285714286,883393.6692857143,-575.5,58500.0,-1419,,-10167,-1000.8571428571429,,0,0.70056265195321,,0,,0.0,,Cash loans,2,365243.0,1,7.0,-1055.0,House / apartment,M,12,,1,1841545.8,1,1575000.0,-787.0,0.317231373361619,1.0769230769230769,1,WEDNESDAY,0.0,14.0,0.0,Business Entity Type 3,4972.5,0,0,,292500.0,Higher education,,,0.0,,Working,0.5082869913916046,1,,0,0.035792,Married,,0.0,,0,,13665.1725,-755.5,,10.0
338163,3.5,0.0,3,,,,-1082.0,12559.5,-1810,,-11053,,,0,0.3814347589940718,,0,,,,Cash loans,3,365243.0,0,6.0,0.0,House / apartment,F,10,,1,,0,117162.0,-1263.0,0.3426962811176432,1.0,0,SATURDAY,,10.0,,Kindergarten,7515.0,1,0,,81000.0,Secondary / secondary special,,,1.0,,Working,,0,,0,0.020713,Married,Core staff,0.0,,2,,13067.955,-1232.0,,
313277,19.753846153846155,1.0,2,-22.0,0.0,45000.0,-4.0,34879.5,-1824,,-16897,-340.0,4199.615624999999,1,0.6573158210441619,,1,,0.0,,Cash loans,2,365243.0,0,28.0,-545.0,House / apartment,M,8,0.020833333333333332,1,45076.5,0,967500.0,-817.0,0.3581676931964994,0.3076923076923077,0,WEDNESDAY,0.0,10.857142857142858,1.0,Restaurant,9405.0,1,0,-48.5,112500.0,Secondary / secondary special,21.09375,,0.0,0.0,Working,,1,0.020833333333333332,0,0.028663,Married,Drivers,0.0,0.1590457963466187,0,21.09375,27097.942499999997,-514.0,,
371775,6.783783783783784,0.3333333333333333,3,-174.8,,603168.3,-179.66666666666666,33174.0,-5590,,-16667,-1290.8,,1,0.5623051159972904,,1,,0.0,,Cash loans,3,365243.0,0,28.666666666666668,-2132.0,House / apartment,M,8,,1,0.0,0,1024290.0,-857.0,,1.027027027027027,0,WEDNESDAY,0.0,7.75,0.0,Police,18227.0475,1,0,,144000.0,Higher education,,,0.0,,State servant,0.7380196196295241,1,,0,0.020246,Married,Core staff,0.0,,0,,22655.58,-1009.6666666666666,,15.0
174926,2.7777777777777777,0.5,3,-918.2,2394.0,46675.8,-464.5,18702.0,-777,block of flats,-15382,-1126.0,,0,0.6922316384385054,0.0,0,0.0,0.0,0.1667,Cash loans,3,365243.0,0,9.0,-939.0,House / apartment,F,11,,1,3146.625,0,202500.0,-550.6666666666666,0.2001918078906278,1.2222222222222223,1,FRIDAY,0.0,13.0,0.0,Self-employed,4338.54,1,0,,90000.0,Secondary / secondary special,,0.0552,0.0,,Commercial associate,0.3457848024695955,0,,0,0.003069,Married,Sales staff,0.0,,0,,15798.645,-704.5,,
432201,28.47887323943662,0.0,1,-344.0833333333333,6750.0,185427.0,181782.0,47965.5,-2492,block of flats,-15060,-860.3333333333334,29829.70396551724,0,0.6448978383770547,0.4,0,0.0,0.0,0.6667,Cash loans,1,182198.0,0,3.0,-1869.0,Municipal apartment,F,17,2.8620689655172415,1,17784.409090909092,0,781920.0,-1404.5,0.7644734242733029,0.11267605633802817,1,SATURDAY,0.0,18.0,1.0,Housing,3658.5,1,0,-16.0,180000.0,Higher education,8307.692307692309,0.4199,0.0,0.2413793103448276,State servant,0.3062022983135042,0,0.38461538461538464,0,0.032561,Married,Secretaries,0.0,0.06654440964963987,0,30021.607241379308,10302.3,-1316.5,,
206191,5.321428571428571,0.3333333333333333,2,-705.125,,132366.27375,121368.66666666667,31684.5,-2471,,-19569,-983.0,9518.97,0,0.6141944150324954,,1,,0.0,,Cash loans,2,243405.66666666666,0,14.0,-361.0,House / apartment,F,10,0.4444444444444444,1,88912.8,0,1147500.0,-1347.0,0.7003540728680495,0.8928571428571429,1,FRIDAY,0.0,13.2,0.0,Self-employed,600.0,0,1,-5.0,193500.0,Secondary / secondary special,0.0,,0.0,0.1111111111111111,Working,0.2471909382666521,0,0.0,0,0.015221,Married,High skill tech staff,0.0,0.12447598288541926,0,9556.175000000001,11114.055,-855.0,,
401426,3.2666666666666666,0.0,2,-889.25,,93671.4375,-109.66666666666667,15750.0,-1774,block of flats,-15571,-1604.875,,0,0.6249251425435919,0.2,0,0.0,1.75,0.3333,Revolving loans,2,365243.0,0,12.8,0.0,House / apartment,M,17,,1,61382.25,0,315000.0,-800.0,0.6820378562575,1.1333333333333333,0,TUESDAY,21.9375,15.4,0.0,Business Entity Type 3,3338.496,0,0,,135000.0,Higher education,,0.2098,0.0,,Working,0.2955826421513093,0,,1,0.026392,Civil marriage,Managers,0.0,,0,,3902.4900000000002,-499.6666666666667,,19.0
334956,5.117647058823529,0.0,2,-212.0,,33167.25,-1362.5,7011.0,365243,,-22597,-674.0,,0,0.5784383271312111,,1,,0.0,,Cash loans,2,365243.0,0,9.0,0.0,House / apartment,F,9,,0,0.0,0,98910.0,-1639.5,,1.7058823529411764,0,FRIDAY,0.0,8.5,1.0,XNA,1608.75,1,0,,38250.0,Lower secondary,,,0.0,,Pensioner,0.6313545365850379,0,,0,0.028663,Separated,,0.0,,0,,4034.07,-1602.5,,
280523,90.97718631178707,0.0,1,-503.75,,271125.0,-696.6666666666666,38236.5,365243,block of flats,-17051,-994.0,197700.9873157895,0,0.7094486613920431,0.32,1,0.0,0.0,0.375,Cash loans,1,365243.0,0,42.4,-946.0,House / apartment,F,14,0.7263157894736842,0,38084.85,0,1185282.0,-802.125,,0.23574144486692014,0,FRIDAY,0.0,12.625,0.0,XNA,2252.0475,1,0,-49.0,270000.0,Higher education,7569.473684210527,0.2129,0.0,0.2736842105263158,Pensioner,0.8193176922872417,0,0.4105263157894737,0,0.072508,Civil marriage,,0.0,0.05177399325699125,2,16552.843105263157,25775.739,-1586.6666666666667,0.0,64.0
329038,3.5,0.0,2,-123.0,,83250.0,-581.0,28408.5,-1375,,-10056,-427.0,,0,0.2124369819072672,,1,,0.0,,Cash loans,2,365243.0,0,6.0,0.0,House / apartment,F,11,,1,0.0,0,521280.0,-762.0,,1.0,0,FRIDAY,0.0,11.0,0.0,Agriculture,2250.0,1,0,,202500.0,Secondary / secondary special,,,0.0,,State servant,0.6528965519806539,0,,0,0.019101,Single / not married,Laborers,0.0,,1,,4919.76,-731.0,,
120568,5.466666666666667,0.3333333333333333,2,-414.0,,55630.5,-1338.3333333333333,21663.0,-4738,,-12791,-626.0,,0,0.5998242208881726,,1,,0.0,,Cash loans,2,365243.0,0,10.0,-353.0,House / apartment,F,9,,1,0.0,0,599472.0,-1651.6666666666667,,1.0333333333333334,1,FRIDAY,0.0,12.333333333333334,0.0,School,2086.5,1,0,,85500.0,Secondary / secondary special,,,0.0,,State servant,0.7001838506835805,0,,0,0.01885,Married,High skill tech staff,0.03125,,0,,3473.3849999999998,-1608.3333333333333,,
246801,5.5,0.0,2,-989.0,0.0,268209.0,-661.0,52452.0,-3482,,-15124,-2075.25,,1,0.4327535015568649,,1,,0.0,,Cash loans,2,365243.0,0,10.0,-963.0,House / apartment,M,13,,1,12547.125,1,1024740.0,-630.5,0.2425714818247461,1.0,1,TUESDAY,0.0,14.5,1.0,Construction,5708.25,0,0,,180000.0,Secondary / secondary special,,,0.0,,Working,0.8128226070575616,1,,0,0.008575,Married,Laborers,0.0,,0,,13045.77,-931.0,,1.0
137460,3.8,0.0,3,-28.0,,77913.09,-174.0,11178.0,-477,block of flats,-8611,-127.0,,0,0.3812129257871774,0.0,0,0.0,0.0,0.1667,Cash loans,3,365243.0,0,19.2,-250.0,House / apartment,M,8,,1,69853.5,0,163332.0,-501.0,0.1332090740467217,1.0,0,SUNDAY,0.0,6.4,0.0,Business Entity Type 3,1594.8,1,0,,180000.0,Secondary / secondary special,,0.1213,0.0,,Commercial associate,0.0426338430544307,0,,0,0.018029,Separated,Low-skill Laborers,0.0,,1,,8020.548,-414.0,,
333865,10.7,0.75,2,-813.6666666666666,,198429.0,91722.75,24246.0,-1010,,-20295,-1753.0,164714.09625,0,0.2362949593109763,,1,,0.0,,Cash loans,2,273811.5,1,47.5,0.0,House / apartment,F,5,1.5,1,50890.0,0,824823.0,-235.0,,0.5666666666666667,0,THURSDAY,0.0,7.565217391304348,0.0,Medicine,,1,0,-8.5,157500.0,Higher education,20925.0,,0.0,0.125,Working,0.5136937663039473,1,1.5,0,0.010032,Civil marriage,Medicine staff,0.0,0.06920044226911423,0,20925.0,15175.17375,-530.5,,
140667,3.0,0.0,3,-7.0,,255825.0,24.0,26293.5,-1529,block of flats,-19677,-129.0,,1,0.0657808033187125,0.0,1,0.0,0.0,0.1667,Cash loans,3,365243.0,0,6.0,-157.0,House / apartment,M,11,,1,216895.5,0,894906.0,-157.0,,1.0,0,FRIDAY,0.0,12.0,0.0,Self-employed,0.0,1,0,,112500.0,Secondary / secondary special,,0.0586,0.0,,Working,,1,,0,0.020246,Civil marriage,,0.0,,0,,10428.255,-126.0,,
409357,,,3,-268.0,,111833.325,,19471.5,-1830,block of flats,-8927,-451.3333333333333,,0,0.2897212419460685,0.0,0,0.0,0.0,0.125,Cash loans,3,,0,,-260.0,House / apartment,M,11,,1,0.0,0,376078.5,,0.4234364445719295,,0,TUESDAY,0.0,,0.0,Security,,0,0,,166500.0,Higher education,,0.0441,0.0,,Working,,0,,0,0.020246,Single / not married,High skill tech staff,,,0,,,,0.0,
348592,20.83076923076923,0.5,2,-148.0,,348870.0,-657.0,29695.5,365243,,-21755,-326.6666666666667,,0,0.3593182363659372,,1,,0.0,,Cash loans,2,365243.0,0,24.0,-438.0,House / apartment,F,10,,0,450000.0,0,303489.0,-1381.0,,1.2,0,MONDAY,0.0,15.0,1.0,XNA,8550.0,0,1,,108000.0,Secondary / secondary special,,,0.0,,Pensioner,0.4188542886233217,0,,0,0.019101,Civil marriage,,0.6938775510204082,,0,,11118.1275,-1347.0,,
130536,,,2,-629.0,,126562.5,,51151.5,-419,block of flats,-13596,-1184.0,,0,0.5915505010985768,0.0,1,0.0,0.0,0.0417,Cash loans,2,,0,,-3459.0,House / apartment,F,17,,1,0.0,0,473760.0,-110.0,0.5784626982624442,,0,MONDAY,0.0,20.0,0.0,Business Entity Type 3,,1,0,,225000.0,Incomplete higher,,0.0087,0.0,,Working,,0,,0,0.030755,Married,,,,1,,,,,
205439,9.843137254901961,0.25,2,-29.666666666666668,13950.0,444300.0,90505.5,21690.0,-601,,-10149,-465.0,3903.060789473684,0,0.5004447019601558,,0,,0.0,,Cash loans,2,273775.0,0,7.0,-880.0,Municipal apartment,M,5,0.9473684210526315,1,381510.0,0,296280.0,-1173.0,0.7318448890066709,0.5098039215686274,0,WEDNESDAY,0.0,6.5,0.0,Other,18346.5,1,0,-11.0,315000.0,Secondary / secondary special,2178.9473684210525,,0.0,0.05263157894736842,Working,0.1664055461839363,0,0.21052631578947367,0,0.001276,Single / not married,IT staff,0.0,0.13000184184790728,0,8457.02052631579,19708.43625,-1124.5,,
256622,3.857142857142857,0.0,2,-757.2,0.0,61412.112,-1582.0,21658.5,-1845,,-13055,-1104.4,,1,0.602519148522533,,0,,0.0,,Cash loans,2,365243.0,0,6.0,-1766.0,With parents,F,14,,1,0.0,0,272520.0,-1766.0,0.3915025255925588,1.0,0,FRIDAY,0.0,14.0,0.0,Business Entity Type 3,6750.0,1,0,,76500.0,Secondary / secondary special,,,0.0,,Working,0.6195277080511546,1,,0,0.009175,Single / not married,Laborers,0.0,,0,,7868.16,-1732.0,,
407720,2.5555555555555554,0.3333333333333333,2,-595.25,2733.4285714285716,131815.6875,59709.5,15660.0,-2806,block of flats,-10815,-872.625,0.0,0,0.6152871832623411,0.0,1,0.0,0.0,0.0833,Cash loans,2,365243.0,0,6.666666666666667,-1598.0,House / apartment,M,10,0.0,1,1575.0,0,225000.0,-1554.0,,1.6111111111111112,0,SATURDAY,0.0,11.571428571428571,1.0,Business Entity Type 3,6972.75,1,0,-22.0,112500.0,Secondary / secondary special,,0.0326,0.0,0.0,Working,0.3825018041447388,0,,0,0.028663,Married,Managers,0.0,0.1419871105646983,1,0.0,6723.81,59534.5,0.0,
148478,4.5,0.0,2,-15.5,,112500.0,-477.0,10125.0,-423,block of flats,-16223,-449.5,,0,0.253284768428344,0.04,1,0.0,0.0,0.3333,Revolving loans,2,365243.0,0,8.0,0.0,House / apartment,F,3,,1,107312.82750000001,0,202500.0,-722.0,,1.0,0,FRIDAY,0.0,12.0,1.0,Business Entity Type 3,3105.0,0,0,,157500.0,Secondary / secondary special,,0.0887,0.0,,Working,0.3910549766342248,0,,0,0.010032,Separated,Laborers,0.0,,1,,2400.075,-687.0,0.0193,
